,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,t_download_s_-9,quality_level_chosen_-9,bandwidth_mbit_-9,t_download_s_-10,quality_level_chosen_-10,bandwidth_mbit_-10,quality_shift,buffer_estimate_0,rebuffer_estimate_0,bitrate_level_encoded
0,https://skyfire.vimeocdn.com/1572037959-0x89ed466251ac362ffc39012acfc638ac649e103b/62092214/sep/video/156174598/chop/segment-1.m4s,1572034070.5270002,1572034072.353,0,1.6369999999999998,164954,0.8061282834453267,0,0,6.006006006006006,0.0,6.01,0,299000.0,55.458790801886785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
1,https://skyfire.vimeocdn.com/1572037959-0x89ed466251ac362ffc39012acfc638ac649e103b/62092214/sep/video/156174598/chop/segment-2.m4s,1572034073.959,1572034075.875,1,1.8880000000000001,158162,0.6701779661016949,0,0,8.508508508508509,6.01,14.52,0,299000.0,9.734583160377356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
2,https://skyfire.vimeocdn.com/1572037959-0x89ed466251ac362ffc39012acfc638ac649e103b/62092214/sep/video/156174598/chop/segment-3.m4s,1572034075.879,1572034077.2159998,2,1.321,242189,1.4667009841029524,0,0,7.140473807140473,14.51,21.65,0,299000.0,5.128581509433962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
3,https://skyfire.vimeocdn.com/1572037959-0x89ed466251ac362ffc39012acfc638ac649e103b/62092214/sep/video/156174598/chop/segment-4.m4s,1572034077.716,1572034079.299,3,1.499,322386,1.7205390260173448,0,0,6.373039706373043,21.65,28.02,0,299000.0,5.128581509433962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
4,https://skyfire.vimeocdn.com/1572037959-0x89ed466251ac362ffc39012acfc638ac649e103b/62092214/sep/video/156174598/chop/segment-5.m4s,1572034079.7429998,1572034081.3879998,4,1.561,335227,1.7180115310698272,0,0,8.34167500834167,28.03,36.37,0,299000.0,38.94291146919433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
5,https://skyfire.vimeocdn.com/1572037959-0x89ed466251ac362ffc39012acfc638ac649e103b/62092214/sep/video/156174598/chop/segment-6.m4s,1572034081.965,1572034084.255,5,2.205,311906,1.1316317460317458,0,0,6.973640306973642,36.37,43.34,0,299000.0,7.201850896226418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
6,https://skyfire.vimeocdn.com/1572037959-0x89ed466251ac362ffc39012acfc638ac649e103b/62092214/sep/video/156174598/chop/segment-7.m4s,1572034086.8639998,1572034088.8620002,6,1.834,289773,1.2640043620501635,0,0,6.406406406406404,43.34,49.75,0,299000.0,6.310680235849056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
7,https://skyfire.vimeocdn.com/1572037959-0x89ed466251ac362ffc39012acfc638ac649e103b/62092214/sep/video/156174598/chop/segment-8.m4s,1572034093.3639998,1572034094.926,7,1.55,262332,1.3539716129032258,0,0,7.474140807474142,49.75,57.22,0,299000.0,36.31328471698115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
8,https://skyfire.vimeocdn.com/1572037959-0x89ed466251ac362ffc39012acfc638ac649e103b/62092214/sep/video/156174598/chop/segment-9.m4s,1572034099.6139998,1572034102.1290002,8,2.48,219429,0.7078354838709677,0,0,8.041374708041381,57.22,65.26,0,299000.0,38.639017735849045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
9,https://skyfire.vimeocdn.com/1572037959-0x89ed466251ac362ffc39012acfc638ac649e103b/62092214/sep/video/156174598/chop/segment-10.m4s,1572034105.8639998,1572034107.792,9,1.911,221020,0.9252537938252224,0,0,6.573239906573235,65.27,71.84,0,299000.0,28.841090284360188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0
