,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,quality_level_chosen,t_start,t_end,seg_len_s,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,t_download_s_-9,quality_level_chosen_-9,bandwidth_mbit_-9,t_download_s_-10,quality_level_chosen_-10,bandwidth_mbit_-10
0,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576363699&ei=UxL1XdzZIsSG1wK03oiQAQ&ip=35.158.21.68&id=o-AMLIMQ_8VASn5PP5vURYFk3hqm9SltwkjmD7gKO-44_u&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=193750&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576342002&fvip=1&keepalive=yes&fexp=9466587,23812955,23842630,23860863&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhALl63BHahWnBkrk9LWa0LqS7LjM-MnSWaNxhjf-bQ61mAiAN41zZs2x_5sYnKUpauyfNi4EVeTz9oVygch_OsvZuUg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgVRlhupXA5bEJeRKGnzey5r_zz8g9pKMujs1eTsew_4kCIQD6W19Od_Nh_KbBvK_JAGKeMFQgzBkoGWYVTcnUdhVYHg%3D%3D&alr=yes&cpn=kBoA_FYvjQ8q9XUW&cver=2.20191212.06.01&fallback_count=1&ir=1&rr=12&range=0-1967&rn=5&rbuf=0",1576342110.214,1576342110.332,0,0.004,1968,3.9359999999999995,0.0,1967.0,2,0.0,0.0,0.0,653085.0,46.277404777777775,0.0,0.0,0.0,157544.0,4.470457999999998,419697.0,157544.0,4.470457999999998,419697.0,157544.0,4.470457999999998,419697.0,182360.0,30.51394166666667,485807.0,245152.0,46.277404777777775,653085.0,-2.0,0.0,0.09599995613098145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576363699&ei=UxL1XdzZIsSG1wK03oiQAQ&ip=35.158.21.68&id=o-AMLIMQ_8VASn5PP5vURYFk3hqm9SltwkjmD7gKO-44_u&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=193750&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576342002&fvip=1&keepalive=yes&fexp=9466587,23812955,23842630,23860863&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhALl63BHahWnBkrk9LWa0LqS7LjM-MnSWaNxhjf-bQ61mAiAN41zZs2x_5sYnKUpauyfNi4EVeTz9oVygch_OsvZuUg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgVRlhupXA5bEJeRKGnzey5r_zz8g9pKMujs1eTsew_4kCIQD6W19Od_Nh_KbBvK_JAGKeMFQgzBkoGWYVTcnUdhVYHg%3D%3D&alr=yes&cpn=kBoA_FYvjQ8q9XUW&cver=2.20191212.06.01&fallback_count=1&ir=1&rr=12&range=0-4095&rn=4&rbuf=0",1576342110.118,1576342110.443,0,0.01,4096,3.2767999999999997,0.0,4095.0,2,0.0,0.03,0.03,653085.0,46.277404777777775,0.0,0.0,0.0,157544.0,4.470457999999998,419697.0,157544.0,4.470457999999998,419697.0,157544.0,4.470457999999998,419697.0,182360.0,30.51394166666667,485807.0,245152.0,46.277404777777775,653085.0,-2.0,0.0,4.230999946594238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576363699&ei=UxL1XdzZIsSG1wK03oiQAQ&ip=35.158.21.68&id=o-AMLIMQ_8VASn5PP5vURYFk3hqm9SltwkjmD7gKO-44_u&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=193750&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576342002&fvip=1&keepalive=yes&fexp=9466587,23812955,23842630,23860863&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhALl63BHahWnBkrk9LWa0LqS7LjM-MnSWaNxhjf-bQ61mAiAN41zZs2x_5sYnKUpauyfNi4EVeTz9oVygch_OsvZuUg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgVRlhupXA5bEJeRKGnzey5r_zz8g9pKMujs1eTsew_4kCIQD6W19Od_Nh_KbBvK_JAGKeMFQgzBkoGWYVTcnUdhVYHg%3D%3D&alr=yes&cpn=kBoA_FYvjQ8q9XUW&cver=2.20191212.06.01&fallback_count=1&ir=1&rr=12&range=1968-80888&rn=8&rbuf=0",1576342110.681,1576342111.078,0,0.34900000000000003,78921,1.8090773638968478,1968.0,80888.0,2,0.0,0.93,0.93,653085.0,46.277404777777775,0.0,0.0,0.0,157544.0,4.470457999999998,419697.0,157544.0,4.470457999999998,419697.0,157544.0,4.470457999999998,419697.0,182360.0,30.51394166666667,485807.0,245152.0,46.277404777777775,653085.0,-2.0,0.0,0.46700000762939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576363699&ei=UxL1XdzZIsSG1wK03oiQAQ&ip=35.158.21.68&id=o-AMLIMQ_8VASn5PP5vURYFk3hqm9SltwkjmD7gKO-44_u&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=193750&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576342002&fvip=1&keepalive=yes&fexp=9466587,23812955,23842630,23860863&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhALl63BHahWnBkrk9LWa0LqS7LjM-MnSWaNxhjf-bQ61mAiAN41zZs2x_5sYnKUpauyfNi4EVeTz9oVygch_OsvZuUg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgVRlhupXA5bEJeRKGnzey5r_zz8g9pKMujs1eTsew_4kCIQD6W19Od_Nh_KbBvK_JAGKeMFQgzBkoGWYVTcnUdhVYHg%3D%3D&alr=yes&cpn=kBoA_FYvjQ8q9XUW&cver=2.20191212.06.01&fallback_count=1&ir=1&rr=12&range=80889-153483&rn=9&rbuf=2781",1576342111.017,1576342111.317,0,0.257,72595,2.2597665369649804,80889.0,153483.0,2,0.93,5.37,4.44,653085.0,46.277404777777775,0.0,0.0,0.0,157544.0,4.470457999999998,419697.0,157544.0,4.470457999999998,419697.0,157544.0,4.470457999999998,419697.0,182360.0,30.51394166666667,485807.0,245152.0,46.277404777777775,653085.0,-2.0,0.0,0.3359999656677246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576363699&ei=UxL1XdzZIsSG1wK03oiQAQ&ip=35.158.21.68&id=o-AMLIMQ_8VASn5PP5vURYFk3hqm9SltwkjmD7gKO-44_u&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=193750&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576342002&fvip=1&keepalive=yes&fexp=9466587,23812955,23842630,23860863&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhALl63BHahWnBkrk9LWa0LqS7LjM-MnSWaNxhjf-bQ61mAiAN41zZs2x_5sYnKUpauyfNi4EVeTz9oVygch_OsvZuUg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgVRlhupXA5bEJeRKGnzey5r_zz8g9pKMujs1eTsew_4kCIQD6W19Od_Nh_KbBvK_JAGKeMFQgzBkoGWYVTcnUdhVYHg%3D%3D&alr=yes&cpn=kBoA_FYvjQ8q9XUW&cver=2.20191212.06.01&fallback_count=1&ir=1&rr=12&range=153484-232404&rn=10&rbuf=5339",1576342111.302,1576342111.687,1,0.34900000000000003,78921,1.8090773638968478,153484.0,232404.0,2,5.37,8.51,3.1399999999999997,736724.0,71.26892844444444,0.0,0.0,0.0,200784.0,5.6167882222222225,534889.0,200784.0,5.6167882222222225,534889.0,200784.0,5.6167882222222225,534889.0,237256.0,46.27193155555555,632050.0,276548.0,71.26892844444444,736724.0,-2.0,0.6760000228881836,0.06100010871887207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576363699&ei=UxL1XdzZIsSG1wK03oiQAQ&ip=35.158.21.68&id=o-AMLIMQ_8VASn5PP5vURYFk3hqm9SltwkjmD7gKO-44_u&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=193750&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576342002&fvip=1&keepalive=yes&fexp=9466587,23812955,23842630,23860863&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhALl63BHahWnBkrk9LWa0LqS7LjM-MnSWaNxhjf-bQ61mAiAN41zZs2x_5sYnKUpauyfNi4EVeTz9oVygch_OsvZuUg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgVRlhupXA5bEJeRKGnzey5r_zz8g9pKMujs1eTsew_4kCIQD6W19Od_Nh_KbBvK_JAGKeMFQgzBkoGWYVTcnUdhVYHg%3D%3D&alr=yes&cpn=kBoA_FYvjQ8q9XUW&cver=2.20191212.06.01&fallback_count=1&ir=1&rr=12&range=232405-297948&rn=11&rbuf=8255",1576342111.69,1576342112.325,2,0.356,65544,1.4728988764044944,232405.0,297948.0,2,8.51,10.71,2.200000000000001,766774.0,72.13038833333336,0.0,0.0,0.0,191572.0,0.0,510348.0,191572.0,0.0,510348.0,191572.0,0.0,510348.0,228232.0,42.48154966666668,608010.0,287828.0,72.13038833333336,766774.0,-2.0,7.868000011444092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576363699&ei=UxL1XdzZIsSG1wK03oiQAQ&ip=35.158.21.68&id=o-AMLIMQ_8VASn5PP5vURYFk3hqm9SltwkjmD7gKO-44_u&itag=398&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=193750&mime=video%2Fmp4&gir=yes&clen=54817015&dur=548.648&lmt=1570424752311114&mt=1576342002&fvip=1&keepalive=yes&fexp=9466587,23812955,23842630,23860863&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRgIhAMUunAWtqXDWw7tJgQQ-lvhowQyrygIrrTRU-gLQVuA3AiEA3y53hA41Z6n81eJHsvlC8AIj7c1UPLHJDUZo84ixIuI%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgVRlhupXA5bEJeRKGnzey5r_zz8g9pKMujs1eTsew_4kCIQD6W19Od_Nh_KbBvK_JAGKeMFQgzBkoGWYVTcnUdhVYHg%3D%3D&alr=yes&cpn=kBoA_FYvjQ8q9XUW&cver=2.20191212.06.01&fallback_count=1&ir=1&rr=12&range=0-1967&rn=14&rbuf=0",1576342112.733,1576342112.833,0,0.022,1968,0.7156363636363635,0.0,1967.0,4,0.0,0.0,0.0,1685301.0,59.00171188888889,0.0,0.0,0.0,157544.0,4.470457999999998,419697.0,157544.0,4.470457999999998,419697.0,157544.0,4.470457999999998,419697.0,182360.0,30.51394166666667,485807.0,245152.0,46.277404777777775,653085.0,-4.0,9.025000028610231,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576363699&ei=UxL1XdzZIsSG1wK03oiQAQ&ip=35.158.21.68&id=o-AMLIMQ_8VASn5PP5vURYFk3hqm9SltwkjmD7gKO-44_u&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=193750&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576342002&fvip=1&keepalive=yes&fexp=9466587,23812955,23842630,23860863&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhALl63BHahWnBkrk9LWa0LqS7LjM-MnSWaNxhjf-bQ61mAiAN41zZs2x_5sYnKUpauyfNi4EVeTz9oVygch_OsvZuUg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgVRlhupXA5bEJeRKGnzey5r_zz8g9pKMujs1eTsew_4kCIQD6W19Od_Nh_KbBvK_JAGKeMFQgzBkoGWYVTcnUdhVYHg%3D%3D&alr=yes&cpn=kBoA_FYvjQ8q9XUW&cver=2.20191212.06.01&fallback_count=1&ir=1&rr=12&range=297949-394073&rn=15&rbuf=9765",1576342112.892,1576342113.075,3,0.178,96125,4.320224719101124,297949.0,394073.0,2,10.71,17.02,6.309999999999999,714687.0,73.7210881111111,0.0,0.0,0.0,198716.0,0.0,529379.0,198716.0,0.0,529379.0,198716.0,0.0,529379.0,238196.0,44.99631877777777,634554.0,268276.0,73.7210881111111,714687.0,-2.0,8.866000108718874,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576363699&ei=UxL1XdzZIsSG1wK03oiQAQ&ip=35.158.21.68&id=o-AMLIMQ_8VASn5PP5vURYFk3hqm9SltwkjmD7gKO-44_u&itag=397&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=193750&mime=video%2Fmp4&gir=yes&clen=22553932&dur=548.648&lmt=1570424795255410&mt=1576342002&fvip=1&keepalive=yes&fexp=9466587,23812955,23842630,23860863&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRAIgApm17Hn882BSBOxq0EsTxXrh0KT_9Lh00ItcV9g0XgUCIC--MfsC0-WaKXyD6dIeldw_WrGvUoq5UyW8NAypx_g3&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgVRlhupXA5bEJeRKGnzey5r_zz8g9pKMujs1eTsew_4kCIQD6W19Od_Nh_KbBvK_JAGKeMFQgzBkoGWYVTcnUdhVYHg%3D%3D&alr=yes&cpn=kBoA_FYvjQ8q9XUW&cver=2.20191212.06.01&fallback_count=1&ir=1&rr=12&range=0-1967&rn=17&rbuf=0",1576342112.924,1576342113.114,0,0.001,1968,15.743999999999998,0.0,1967.0,3,0.0,0.0,0.0,946573.0,53.248355,0.0,0.0,0.0,157544.0,4.470457999999998,419697.0,157544.0,4.470457999999998,419697.0,157544.0,4.470457999999998,419697.0,182360.0,30.51394166666667,485807.0,245152.0,46.277404777777775,653085.0,-3.0,8.83400004386902,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"https://r4---sn-4g5ednsr.googlevideo.com/videoplayback?expire=1576363699&ei=UxL1XdzZIsSG1wK03oiQAQ&ip=35.158.21.68&id=o-AMLIMQ_8VASn5PP5vURYFk3hqm9SltwkjmD7gKO-44_u&itag=396&aitags=133%2C134%2C135%2C136%2C137%2C160%2C242%2C243%2C244%2C247%2C248%2C278%2C394%2C395%2C396%2C397%2C398%2C399&source=youtube&requiressl=yes&mm=31%2C29&mn=sn-4g5e6nes%2Csn-4g5ednsr&ms=au%2Crdu&mv=m&mvi=0&pl=14&gcr=de&initcwndbps=193750&mime=video%2Fmp4&gir=yes&clen=13341322&dur=548.648&lmt=1570425283944554&mt=1576342002&fvip=1&keepalive=yes&fexp=9466587,23812955,23842630,23860863&beids=9466587&c=WEB&txp=5531432&sparams=expire%2Cei%2Cip%2Cid%2Caitags%2Csource%2Crequiressl%2Cgcr%2Cmime%2Cgir%2Cclen%2Cdur%2Clmt&sig=ALgxI2wwRQIhALl63BHahWnBkrk9LWa0LqS7LjM-MnSWaNxhjf-bQ61mAiAN41zZs2x_5sYnKUpauyfNi4EVeTz9oVygch_OsvZuUg%3D%3D&lsparams=mm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHylml4wRQIgVRlhupXA5bEJeRKGnzey5r_zz8g9pKMujs1eTsew_4kCIQD6W19Od_Nh_KbBvK_JAGKeMFQgzBkoGWYVTcnUdhVYHg%3D%3D&alr=yes&cpn=kBoA_FYvjQ8q9XUW&cver=2.20191212.06.01&fallback_count=1&ir=1&rr=12&range=394074-507917&rn=19&rbuf=14854",1576342113.092,1576342113.479,5,0.196,113844,4.64669387755102,394074.0,507917.0,2,17.02,23.12,6.100000000000001,763769.0,72.51374711111113,714687.0,73.7210881111111,2.0,210372.0,0.0,560431.0,263388.0,42.966205444444455,701666.0,286700.0,72.51374711111113,763769.0,323172.0,83.83485844444444,860931.0,499704.0,91.52823933333336,1331212.0,0.0,14.976000061035156,0.0,0.001,3.0,15.743999999999998,0.178,2.0,4.320224719101124,0.022,4.0,0.7156363636363635,0.356,2.0,1.4728988764044944,0.34900000000000003,2.0,1.8090773638968478,0.257,2.0,2.2597665369649804,0.34900000000000003,2.0,1.8090773638968478,0.01,2.0,3.2767999999999997,,,,,,
